,City,State ,Region,CRI,Year,Spending Type,Dollar Amount,Category,Total Spending
2700,San Antonio,Texas,Southwest,-0.56,2018,Civic and Community Engagement,3109950,Health and Support,605375186
2701,San Antonio,Texas,Southwest,-0.56,2018,Arts and Culture,1114058,Health and Support,605375186
2702,San Antonio,Texas,Southwest,-0.55,2019,Police,472837108,Carceral,630814695
2703,San Antonio,Texas,Southwest,-0.55,2019,Courts,11517514,Carceral,630814695
2704,San Antonio,Texas,Southwest,-0.55,2019,Public Defenders,0,Carceral,630814695
2705,San Antonio,Texas,Southwest,-0.55,2019,Prosecutors,0,Carceral,630814695
2706,San Antonio,Texas,Southwest,-0.55,2019,Community Supervision ,0,Carceral,630814695
2707,San Antonio,Texas,Southwest,-0.55,2019,Sheriff,0,Carceral,630814695
2708,San Antonio,Texas,Southwest,-0.55,2019,Corrections,4327282,Carceral,630814695
2709,San Antonio,Texas,Southwest,-0.55,2019,HHS,39145920,Health and Support,630814695
2710,San Antonio,Texas,Southwest,-0.55,2019,Public Health,14079906,Health and Support,630814695
2711,San Antonio,Texas,Southwest,-0.55,2019,Parks & Rec,52958658,Health and Support,630814695
2712,San Antonio,Texas,Southwest,-0.55,2019,Housing,0,Health and Support,630814695
2713,San Antonio,Texas,Southwest,-0.55,2019,Employment,26122614,Health and Support,630814695
2714,San Antonio,Texas,Southwest,-0.55,2019,Civic and Community Engagement,6196993,Health and Support,630814695
2715,San Antonio,Texas,Southwest,-0.55,2019,Arts and Culture,3628700,Health and Support,630814695
2716,San Antonio,Texas,Southwest,-0.58,2020,Police,496468864,Carceral,649705684
2717,San Antonio,Texas,Southwest,-0.58,2020,Courts,11809679,Carceral,649705684
2718,San Antonio,Texas,Southwest,-0.58,2020,Public Defenders,0,Carceral,649705684
2719,San Antonio,Texas,Southwest,-0.58,2020,Prosecutors,0,Carceral,649705684
2720,San Antonio,Texas,Southwest,-0.58,2020,Community Supervision ,0,Carceral,649705684
2721,San Antonio,Texas,Southwest,-0.58,2020,Sheriff,0,Carceral,649705684
2722,San Antonio,Texas,Southwest,-0.58,2020,Corrections,4376926,Carceral,649705684
2723,San Antonio,Texas,Southwest,-0.58,2020,HHS,38789675,Health and Support,649705684
2724,San Antonio,Texas,Southwest,-0.58,2020,Public Health,15679071,Health and Support,649705684
2725,San Antonio,Texas,Southwest,-0.58,2020,Parks & Rec,51882612,Health and Support,649705684
2726,San Antonio,Texas,Southwest,-0.58,2020,Housing,0,Health and Support,649705684
2727,San Antonio,Texas,Southwest,-0.58,2020,Employment,20655513,Health and Support,649705684
2728,San Antonio,Texas,Southwest,-0.58,2020,Civic and Community Engagement,6257050,Health and Support,649705684
2729,San Antonio,Texas,Southwest,-0.58,2020,Arts and Culture,3786294,Health and Support,649705684
2730,Virginia Beach,Virginia,Southeast,0.13,2017,Police,98914682,Carceral,253458317
2731,Virginia Beach,Virginia,Southeast,0.13,2017,Courts,1800019,Carceral,253458317
2732,Virginia Beach,Virginia,Southeast,0.13,2017,Public Defenders,0,Carceral,253458317
2733,Virginia Beach,Virginia,Southeast,0.13,2017,Prosecutors,8124911,Carceral,253458317
2734,Virginia Beach,Virginia,Southeast,0.13,2017,Community Supervision ,1507366,Carceral,253458317
2735,Virginia Beach,Virginia,Southeast,0.13,2017,Sheriff,0,Carceral,253458317
2736,Virginia Beach,Virginia,Southeast,0.13,2017,Corrections,0,Carceral,253458317
2737,Virginia Beach,Virginia,Southeast,0.13,2017,HHS,114053212,Health and Support,253458317
2738,Virginia Beach,Virginia,Southeast,0.13,2017,Public Health,0,Health and Support,253458317
2739,Virginia Beach,Virginia,Southeast,0.13,2017,Parks & Rec,14108883,Health and Support,253458317
2740,Virginia Beach,Virginia,Southeast,0.13,2017,Housing,0,Health and Support,253458317
2741,Virginia Beach,Virginia,Southeast,0.13,2017,Employment,7729860,Health and Support,253458317
2742,Virginia Beach,Virginia,Southeast,0.13,2017,Civic and Community Engagement,4098944,Health and Support,253458317
2743,Virginia Beach,Virginia,Southeast,0.13,2017,Arts and Culture,3120440,Health and Support,253458317
2744,Virginia Beach,Virginia,Southeast,0.14,2018,Police,101225371,Carceral,262917788
2745,Virginia Beach,Virginia,Southeast,0.14,2018,Courts,1811038,Carceral,262917788
2746,Virginia Beach,Virginia,Southeast,0.14,2018,Public Defenders,0,Carceral,262917788
2747,Virginia Beach,Virginia,Southeast,0.14,2018,Prosecutors,8380781,Carceral,262917788
2748,Virginia Beach,Virginia,Southeast,0.14,2018,Community Supervision ,1501428,Carceral,262917788
2749,Virginia Beach,Virginia,Southeast,0.14,2018,Sheriff,0,Carceral,262917788
2750,Virginia Beach,Virginia,Southeast,0.14,2018,Corrections,0,Carceral,262917788
2751,Virginia Beach,Virginia,Southeast,0.14,2018,HHS,115918906,Health and Support,262917788
2752,Virginia Beach,Virginia,Southeast,0.14,2018,Public Health,3395214,Health and Support,262917788
2753,Virginia Beach,Virginia,Southeast,0.14,2018,Parks & Rec,14625340,Health and Support,262917788
2754,Virginia Beach,Virginia,Southeast,0.14,2018,Housing,2107490,Health and Support,262917788
2755,Virginia Beach,Virginia,Southeast,0.14,2018,Employment,9478242,Health and Support,262917788
2756,Virginia Beach,Virginia,Southeast,0.14,2018,Civic and Community Engagement,1409713,Health and Support,262917788
2757,Virginia Beach,Virginia,Southeast,0.14,2018,Arts and Culture,3064265,Health and Support,262917788
2758,Virginia Beach,Virginia,Southeast,0.17,2019,Police,102698032,Carceral,272824158
2759,Virginia Beach,Virginia,Southeast,0.17,2019,Courts,1869471,Carceral,272824158
2760,Virginia Beach,Virginia,Southeast,0.17,2019,Public Defenders,0,Carceral,272824158
2761,Virginia Beach,Virginia,Southeast,0.17,2019,Prosecutors,8896166,Carceral,272824158
2762,Virginia Beach,Virginia,Southeast,0.17,2019,Community Supervision ,278455,Carceral,272824158
2763,Virginia Beach,Virginia,Southeast,0.17,2019,Sheriff,0,Carceral,272824158
2764,Virginia Beach,Virginia,Southeast,0.17,2019,Corrections,0,Carceral,272824158
2765,Virginia Beach,Virginia,Southeast,0.17,2019,HHS,118933300,Health and Support,272824158
2766,Virginia Beach,Virginia,Southeast,0.17,2019,Public Health,3479663,Health and Support,272824158
2767,Virginia Beach,Virginia,Southeast,0.17,2019,Parks & Rec,14811944,Health and Support,272824158
2768,Virginia Beach,Virginia,Southeast,0.17,2019,Housing,3339561,Health and Support,272824158
2769,Virginia Beach,Virginia,Southeast,0.17,2019,Employment,11311709,Health and Support,272824158
2770,Virginia Beach,Virginia,Southeast,0.17,2019,Civic and Community Engagement,4107008,Health and Support,272824158
2771,Virginia Beach,Virginia,Southeast,0.17,2019,Arts and Culture,3098849,Health and Support,272824158
2772,Virginia Beach,Virginia,Southeast,0.17,2020,Police,103085575,Carceral,279471908
2773,Virginia Beach,Virginia,Southeast,0.17,2020,Courts,1983557,Carceral,279471908
2774,Virginia Beach,Virginia,Southeast,0.17,2020,Public Defenders,0,Carceral,279471908
2775,Virginia Beach,Virginia,Southeast,0.17,2020,Prosecutors,9183377,Carceral,279471908
2776,Virginia Beach,Virginia,Southeast,0.17,2020,Community Supervision ,1530820,Carceral,279471908
2777,Virginia Beach,Virginia,Southeast,0.17,2020,Sheriff,0,Carceral,279471908
2778,Virginia Beach,Virginia,Southeast,0.17,2020,Corrections,0,Carceral,279471908
2779,Virginia Beach,Virginia,Southeast,0.17,2020,HHS,122435294,Health and Support,279471908
2780,Virginia Beach,Virginia,Southeast,0.17,2020,Public Health,3479631,Health and Support,279471908
2781,Virginia Beach,Virginia,Southeast,0.17,2020,Parks & Rec,14862428,Health and Support,279471908
2782,Virginia Beach,Virginia,Southeast,0.17,2020,Housing,4300412,Health and Support,279471908
2783,Virginia Beach,Virginia,Southeast,0.17,2020,Employment,11277828,Health and Support,279471908
2784,Virginia Beach,Virginia,Southeast,0.17,2020,Civic and Community Engagement,7332986,Health and Support,279471908
2785,Virginia Beach,Virginia,Southeast,0.17,2020,Arts and Culture,0,Health and Support,279471908
2786,Seattle,Washington,Pacific,-0.16,2017,Police,343603476,Carceral,717788892
2787,Seattle,Washington,Pacific,-0.16,2017,Courts,31982811,Carceral,717788892
2788,Seattle,Washington,Pacific,-0.16,2017,Public Defenders,8233171,Carceral,717788892
2789,Seattle,Washington,Pacific,-0.16,2017,Prosecutors,16660898,Carceral,717788892
2790,Seattle,Washington,Pacific,-0.16,2017,Community Supervision ,0,Carceral,717788892
2791,Seattle,Washington,Pacific,-0.16,2017,Sheriff,0,Carceral,717788892
2792,Seattle,Washington,Pacific,-0.16,2017,Corrections,19917334,Carceral,717788892
2793,Seattle,Washington,Pacific,-0.16,2017,HHS,90579794,Health and Support,717788892
2794,Seattle,Washington,Pacific,-0.16,2017,Public Health,0,Health and Support,717788892
2795,Seattle,Washington,Pacific,-0.16,2017,Parks & Rec,103265524,Health and Support,717788892
2796,Seattle,Washington,Pacific,-0.16,2017,Housing,29242950,Health and Support,717788892
2797,Seattle,Washington,Pacific,-0.16,2017,Employment,33903800,Health and Support,717788892
2798,Seattle,Washington,Pacific,-0.16,2017,Civic and Community Engagement,27355123,Health and Support,717788892
2799,Seattle,Washington,Pacific,-0.16,2017,Arts and Culture,13044011,Health and Support,717788892
2800,Seattle,Washington,Pacific,-0.21,2018,Police,356852450,Carceral,707660732
2801,Seattle,Washington,Pacific,-0.21,2018,Courts,32976070,Carceral,707660732
2802,Seattle,Washington,Pacific,-0.21,2018,Public Defenders,8196647,Carceral,707660732
2803,Seattle,Washington,Pacific,-0.21,2018,Prosecutors,9095114,Carceral,707660732
2804,Seattle,Washington,Pacific,-0.21,2018,Community Supervision ,0,Carceral,707660732
2805,Seattle,Washington,Pacific,-0.21,2018,Sheriff,0,Carceral,707660732
2806,Seattle,Washington,Pacific,-0.21,2018,Corrections,19818878,Carceral,707660732
2807,Seattle,Washington,Pacific,-0.21,2018,HHS,103554025,Health and Support,707660732
2808,Seattle,Washington,Pacific,-0.21,2018,Public Health,0,Health and Support,707660732
2809,Seattle,Washington,Pacific,-0.21,2018,Parks & Rec,107162960,Health and Support,707660732
2810,Seattle,Washington,Pacific,-0.21,2018,Housing,468740,Health and Support,707660732
2811,Seattle,Washington,Pacific,-0.21,2018,Employment,28547662,Health and Support,707660732
2812,Seattle,Washington,Pacific,-0.21,2018,Civic and Community Engagement,28256335,Health and Support,707660732
2813,Seattle,Washington,Pacific,-0.21,2018,Arts and Culture,12731851,Health and Support,707660732
2814,Seattle,Washington,Pacific,-0.22,2019,Police,427792089,Carceral,801609205
2815,Seattle,Washington,Pacific,-0.22,2019,Courts,34760000,Carceral,801609205
2816,Seattle,Washington,Pacific,-0.22,2019,Public Defenders,0,Carceral,801609205
2817,Seattle,Washington,Pacific,-0.22,2019,Prosecutors,7132924,Carceral,801609205
2818,Seattle,Washington,Pacific,-0.22,2019,Community Supervision ,0,Carceral,801609205
2819,Seattle,Washington,Pacific,-0.22,2019,Sheriff,0,Carceral,801609205
2820,Seattle,Washington,Pacific,-0.22,2019,Corrections,18546192,Carceral,801609205
2821,Seattle,Washington,Pacific,-0.22,2019,HHS,123330000,Health and Support,801609205
2822,Seattle,Washington,Pacific,-0.22,2019,Public Health,0,Health and Support,801609205
2823,Seattle,Washington,Pacific,-0.22,2019,Parks & Rec,100987000,Health and Support,801609205
2824,Seattle,Washington,Pacific,-0.22,2019,Housing,776000,Health and Support,801609205
2825,Seattle,Washington,Pacific,-0.22,2019,Employment,36684000,Health and Support,801609205
2826,Seattle,Washington,Pacific,-0.22,2019,Civic and Community Engagement,38572000,Health and Support,801609205
2827,Seattle,Washington,Pacific,-0.22,2019,Arts and Culture,13029000,Health and Support,801609205
2828,Seattle,Washington,Pacific,-0.16,2020,Police,412337636,Carceral,817412637
2829,Seattle,Washington,Pacific,-0.16,2020,Courts,36306601,Carceral,817412637
2830,Seattle,Washington,Pacific,-0.16,2020,Public Defenders,0,Carceral,817412637
2831,Seattle,Washington,Pacific,-0.16,2020,Prosecutors,8558844,Carceral,817412637
2832,Seattle,Washington,Pacific,-0.16,2020,Community Supervision ,0,Carceral,817412637
2833,Seattle,Washington,Pacific,-0.16,2020,Sheriff,0,Carceral,817412637
2834,Seattle,Washington,Pacific,-0.16,2020,Corrections,18539147,Carceral,817412637
2835,Seattle,Washington,Pacific,-0.16,2020,HHS,141917522,Health and Support,817412637
2836,Seattle,Washington,Pacific,-0.16,2020,Public Health,0,Health and Support,817412637
2837,Seattle,Washington,Pacific,-0.16,2020,Parks & Rec,105555820,Health and Support,817412637
2838,Seattle,Washington,Pacific,-0.16,2020,Housing,6986233,Health and Support,817412637
2839,Seattle,Washington,Pacific,-0.16,2020,Employment,44373810,Health and Support,817412637
2840,Seattle,Washington,Pacific,-0.16,2020,Civic and Community Engagement,28293270,Health and Support,817412637
2841,Seattle,Washington,Pacific,-0.16,2020,Arts and Culture,14543754,Health and Support,817412637
2842,Milwaukee,Wisconsin,Midwest,-0.35,2017,Police,302083020,Carceral,451733262
2843,Milwaukee,Wisconsin,Midwest,-0.35,2017,Courts,3671142,Carceral,451733262
2844,Milwaukee,Wisconsin,Midwest,-0.35,2017,Public Defenders,45000,Carceral,451733262
2845,Milwaukee,Wisconsin,Midwest,-0.35,2017,Prosecutors,0,Carceral,451733262
2846,Milwaukee,Wisconsin,Midwest,-0.35,2017,Community Supervision ,0,Carceral,451733262
2847,Milwaukee,Wisconsin,Midwest,-0.35,2017,Sheriff,0,Carceral,451733262
2848,Milwaukee,Wisconsin,Midwest,-0.35,2017,Corrections,20000,Carceral,451733262
2849,Milwaukee,Wisconsin,Midwest,-0.35,2017,HHS,830000,Health and Support,451733262
2850,Milwaukee,Wisconsin,Midwest,-0.35,2017,Public Health,13532230,Health and Support,451733262
2851,Milwaukee,Wisconsin,Midwest,-0.35,2017,Parks & Rec,0,Health and Support,451733262
2852,Milwaukee,Wisconsin,Midwest,-0.35,2017,Housing,0,Health and Support,451733262
2853,Milwaukee,Wisconsin,Midwest,-0.35,2017,Employment,129879034,Health and Support,451733262
2854,Milwaukee,Wisconsin,Midwest,-0.35,2017,Civic and Community Engagement,1472836,Health and Support,451733262
2855,Milwaukee,Wisconsin,Midwest,-0.35,2017,Arts and Culture,200000,Health and Support,451733262
2856,Milwaukee,Wisconsin,Midwest,-0.36,2018,Police,293672222,Carceral,438558746
2857,Milwaukee,Wisconsin,Midwest,-0.36,2018,Courts,4350602,Carceral,438558746
2858,Milwaukee,Wisconsin,Midwest,-0.36,2018,Public Defenders,0,Carceral,438558746
2859,Milwaukee,Wisconsin,Midwest,-0.36,2018,Prosecutors,0,Carceral,438558746
2860,Milwaukee,Wisconsin,Midwest,-0.36,2018,Community Supervision ,0,Carceral,438558746
2861,Milwaukee,Wisconsin,Midwest,-0.36,2018,Sheriff,0,Carceral,438558746
2862,Milwaukee,Wisconsin,Midwest,-0.36,2018,Corrections,20000,Carceral,438558746
2863,Milwaukee,Wisconsin,Midwest,-0.36,2018,HHS,830000,Health and Support,438558746
2864,Milwaukee,Wisconsin,Midwest,-0.36,2018,Public Health,13674571,Health and Support,438558746
2865,Milwaukee,Wisconsin,Midwest,-0.36,2018,Parks & Rec,0,Health and Support,438558746
2866,Milwaukee,Wisconsin,Midwest,-0.36,2018,Housing,0,Health and Support,438558746
2867,Milwaukee,Wisconsin,Midwest,-0.36,2018,Employment,122939382,Health and Support,438558746
2868,Milwaukee,Wisconsin,Midwest,-0.36,2018,Civic and Community Engagement,2871969,Health and Support,438558746
2869,Milwaukee,Wisconsin,Midwest,-0.36,2018,Arts and Culture,200000,Health and Support,438558746
2870,Milwaukee,Wisconsin,Midwest,-0.36,2019,Police,298922696,Carceral,445652493
2871,Milwaukee,Wisconsin,Midwest,-0.36,2019,Courts,4320300,Carceral,445652493
2872,Milwaukee,Wisconsin,Midwest,-0.36,2019,Public Defenders,0,Carceral,445652493
2873,Milwaukee,Wisconsin,Midwest,-0.36,2019,Prosecutors,0,Carceral,445652493
2874,Milwaukee,Wisconsin,Midwest,-0.36,2019,Community Supervision ,0,Carceral,445652493
2875,Milwaukee,Wisconsin,Midwest,-0.36,2019,Sheriff,0,Carceral,445652493
2876,Milwaukee,Wisconsin,Midwest,-0.36,2019,Corrections,10000,Carceral,445652493
2877,Milwaukee,Wisconsin,Midwest,-0.36,2019,HHS,15529323,Health and Support,445652493
2878,Milwaukee,Wisconsin,Midwest,-0.36,2019,Public Health,0,Health and Support,445652493
2879,Milwaukee,Wisconsin,Midwest,-0.36,2019,Parks & Rec,0,Health and Support,445652493
2880,Milwaukee,Wisconsin,Midwest,-0.36,2019,Housing,0,Health and Support,445652493
2881,Milwaukee,Wisconsin,Midwest,-0.36,2019,Employment,125258802,Health and Support,445652493
2882,Milwaukee,Wisconsin,Midwest,-0.36,2019,Civic and Community Engagement,1361372,Health and Support,445652493
2883,Milwaukee,Wisconsin,Midwest,-0.36,2019,Arts and Culture,250000,Health and Support,445652493
2884,Milwaukee,Wisconsin,Midwest,-0.34,2020,Police,297366419,Carceral,449428582
2885,Milwaukee,Wisconsin,Midwest,-0.34,2020,Courts,3841191,Carceral,449428582
2886,Milwaukee,Wisconsin,Midwest,-0.34,2020,Public Defenders,0,Carceral,449428582
2887,Milwaukee,Wisconsin,Midwest,-0.34,2020,Prosecutors,0,Carceral,449428582
2888,Milwaukee,Wisconsin,Midwest,-0.34,2020,Community Supervision ,0,Carceral,449428582
2889,Milwaukee,Wisconsin,Midwest,-0.34,2020,Sheriff,0,Carceral,449428582
2890,Milwaukee,Wisconsin,Midwest,-0.34,2020,Corrections,7500,Carceral,449428582
2891,Milwaukee,Wisconsin,Midwest,-0.34,2020,HHS,15573321,Health and Support,449428582
2892,Milwaukee,Wisconsin,Midwest,-0.34,2020,Public Health,0,Health and Support,449428582
2893,Milwaukee,Wisconsin,Midwest,-0.34,2020,Parks & Rec,0,Health and Support,449428582
2894,Milwaukee,Wisconsin,Midwest,-0.34,2020,Housing,0,Health and Support,449428582
2895,Milwaukee,Wisconsin,Midwest,-0.34,2020,Employment,129178114,Health and Support,449428582
2896,Milwaukee,Wisconsin,Midwest,-0.34,2020,Civic and Community Engagement,3212037,Health and Support,449428582
2897,Milwaukee,Wisconsin,Midwest,-0.34,2020,Arts and Culture,250000,Health and Support,449428582
2898,"Washington, D.C.",,Midatlantic,0.44,2017,Police,550937000,Carceral,2866750433
2899,"Washington, D.C.",,Midatlantic,0.44,2017,Courts,1788000,Carceral,2866750433
2900,"Washington, D.C.",,Midatlantic,0.44,2017,Public Defenders,0,Carceral,2866750433
2901,"Washington, D.C.",,Midatlantic,0.44,2017,Prosecutors,0,Carceral,2866750433
2902,"Washington, D.C.",,Midatlantic,0.44,2017,Community Supervision ,101529000,Carceral,2866750433
2903,"Washington, D.C.",,Midatlantic,0.44,2017,Sheriff,0,Carceral,2866750433
2904,"Washington, D.C.",,Midatlantic,0.44,2017,Corrections,147069000,Carceral,2866750433
2905,"Washington, D.C.",,Midatlantic,0.44,2017,HHS,1578305000,Health and Support,2866750433
2906,"Washington, D.C.",,Midatlantic,0.44,2017,Public Health,0,Health and Support,2866750433
2907,"Washington, D.C.",,Midatlantic,0.44,2017,Parks & Rec,48563000,Health and Support,2866750433
2908,"Washington, D.C.",,Midatlantic,0.44,2017,Housing,143952000,Health and Support,2866750433
